LLM,False Positives,False Negatives,Incorrect Extractions,Correct Matches,Precision,Recall,F1score,Accuracy,Parsed,Hospital,Prompt,Distressed
Ihor/gliner-biomed-base-v1.0,9.989855072463769,80.98985507246377,0,0.010144927536231883,0.10144927536231882,0.01252460189658257,0.022296544035674465,0.01252460189658257,,CHEO,None,True
GLiNER,10.861172161172162,38.86117216117216,0,1.1388278388278388,9.49023199023199,2.8470695970695967,4.380107072414765,2.8470695970695967,,Kingston,None,True
GLiNER,8.678571428571429,58.67857142857143,0,1.3214285714285716,13.214285714285717,2.2023809523809526,3.775510204081633,2.2023809523809526,,CHEO,None,True
GLiNER,13.149019607843137,59.14901960784314,0,0.8509803921568627,6.078431372549019,1.418300653594771,2.2999470058293583,1.418300653594771,,MtSinai,None,True
Ihor/gliner-biomed-base-v1.0,18.61705182298519,42.61705182298519,0,1.38294817701481,6.91474088507405,3.143064038670023,4.3217130531712815,3.143064038670023,,Kingston,None,True
Ihor/gliner-biomed-base-v1.0,19.82488479262673,45.824884792626726,0,0.17511520737327185,0.8755760368663592,0.3806852334201562,0.5306521435553692,0.3806852334201562,,CHEO,None,True
GLiNER,11.06213113428733,92.06213113428733,0,4.9378688657126695,30.861680410704185,5.090586459497597,8.739590912765786,5.090586459497597,,CHEO,None,False
Ihor/gliner-biomed-base-v1.0,16.772728161379188,54.77272816137919,0,1.227271838620812,6.818176881226733,2.1915568546800213,3.316950915191384,2.1915568546800213,,Kingston,None,False
GLiNER,11.26388888888889,52.263888888888886,0,1.7361111111111112,13.354700854700855,3.2150205761316872,5.182421227197346,3.2150205761316872,,SickKids,None,True
GLiNER,4.102564102564102,89.1025641025641,0,2.897435897435898,41.391941391941394,3.149386845039019,5.853405853405854,3.149386845039019,,LHSC,None,True
GLiNER,13.89453601953602,72.89453601953602,0,2.10546398046398,13.159149877899875,2.807285307285307,4.6273933636571,2.807285307285307,,MtSinai,None,False
Ihor/gliner-biomed-base-v1.0,14.933784624961095,49.9337846249611,0,0.06621537503890446,0.44143583359269634,0.1324307500778089,0.2037396155043214,0.1324307500778089,,Hamilton,None,True
GLiNER,13.654320987654321,74.65432098765432,0,0.34567901234567905,2.469135802469136,0.4609053497942387,0.7768067693161326,0.4609053497942387,,Kingston,None,True
GLiNER,14.174103674103675,55.17410367410368,0,0.8258963258963259,5.505975505975505,1.4748148676720105,2.3264685236516223,1.4748148676720105,,MtSinai,None,False
GLiNER,12.875,38.875,0,1.125,8.035714285714286,2.8125,4.166666666666667,2.8125,,LHSC,None,False
GLiNER,13.838594164456234,40.83859416445623,0,1.1614058355437666,7.742705570291777,2.7652519893899203,4.075108194890409,2.7652519893899203,,Kingston,None,False
GLiNER,5.533301158301159,69.53330115830116,0,3.466698841698842,38.51887601887602,4.748902522875126,8.45536302853376,4.748902522875126,,CHEO,None,True
Ihor/gliner-biomed-base-v1.0,12.868967874231032,59.86896787423103,0,0.13103212576896786,1.0079394289920605,0.21838687628161307,0.3589921253944325,0.21838687628161307,,Kingston,None,True
GLiNER,12.067741935483872,39.06774193548387,0,0.9322580645161289,7.171215880893299,2.3306451612903225,3.5179549604382223,2.3306451612903225,,LHSC,None,False
GLiNER,1,54.0,0,0,0.0,0.0,0.0,0.0,,CHEO,None,True
Ihor/gliner-biomed-base-v1.0,13.229641756548537,56.22964175654854,0,1.7703582434514638,11.802388289676426,3.052341799054248,4.850296557401271,3.052341799054248,,LHSC,None,False
Ihor/gliner-biomed-base-v1.0,16.044094751635736,61.04409475163573,0,1.9559052483642652,10.866140268690362,3.1046115053401033,4.829395674973495,3.1046115053401033,,NYGH,None,False
Ihor/gliner-biomed-base-v1.0,15.625456389452333,50.62545638945233,0,1.3745436105476665,8.08555065028039,2.643353097207051,3.9841843783990334,2.643353097207051,,LHSC,None,True
Ihor/gliner-biomed-base-v1.0,15.432325637325638,64.43232563732563,0,1.5676743626743619,9.221613898084481,2.3752641858702455,3.777528584757499,2.3752641858702455,,NYGH,None,False
Ihor/gliner-biomed-base-v1.0,16.45496031746032,64.45496031746032,0,1.5450396825396817,8.58355379188712,2.340969215969215,3.6786659108087663,2.340969215969215,,CHEO,None,False
GLiNER,15.881706773618538,36.88170677361854,0,1.1182932263814618,6.578195449302717,2.9428769115301625,4.066520823205316,2.9428769115301625,,Hamilton,None,False
GLiNER,11.261111111111111,54.26111111111111,0,1.738888888888889,13.376068376068377,3.1051587301587302,5.040257648953301,3.1051587301587302,,MtSinai,None,True
Ihor/gliner-biomed-base-v1.0,18.64442092154421,59.64442092154421,0,0.3555790784557908,1.8714688339778462,0.592631797426318,0.9002001986222552,0.592631797426318,,MtSinai,None,True
GLiNER,13.295289456306406,55.295289456306406,0,0.7047105436935944,5.033646740668531,1.2584116851671328,2.0134586962674126,1.2584116851671328,,Kingston,None,False
Ihor/gliner-biomed-base-v1.0,20.457462550237487,49.45746255023749,0,0.5425374497625136,2.583511665535779,1.0850748995250272,1.5282745063732777,1.0850748995250272,,MtSinai,None,True
Ihor/gliner-biomed-base-v1.0,18.12220902012337,39.12220902012337,0,0.8777909798766305,4.619952525666476,2.1944774496915764,2.9755626436495954,2.1944774496915764,,NYGH,None,True
GLiNER,11.608697838109602,39.608697838109606,0,0.3913021618903972,3.260851349086643,0.9782554047259929,1.505008314963066,0.9782554047259929,,Hamilton,None,True
Ihor/gliner-biomed-base-v1.0,15.541224053724054,41.54122405372405,0,2.4587759462759466,13.659866368199703,5.588127150627152,7.931535310567571,5.588127150627152,,NYGH,None,False
GLiNER,5.908902691511387,90.90890269151139,0,1.0910973084886126,15.587104406980181,1.1859753353137092,2.2042369868456815,1.1859753353137092,,Hamilton,None,True
Ihor/gliner-biomed-base-v1.0,18.895903010033443,39.89590301003344,0,0.10409698996655517,0.5478788945608166,0.2602424749163879,0.3528711524290005,0.2602424749163879,,Kingston,None,True
Ihor/gliner-biomed-base-v1.0,16.56406093906094,40.56406093906094,0,1.4359390609390608,7.977439227439226,3.418902526045383,4.786463536463536,3.418902526045383,,CHEO,None,False
Ihor/gliner-biomed-base-v1.0,14.958854952237305,39.9588549522373,0,2.041145047762695,12.006735575074675,4.85986916133975,6.91913575512778,4.85986916133975,,MtSinai,None,False
Ihor/gliner-biomed-base-v1.0,17.4391664180194,105.4391664180194,0,1.5608335819805985,8.214913589371571,1.4587229738136434,2.477513622191426,1.4587229738136434,,NYGH,None,False
GLiNER,12.283326967150497,42.2833269671505,0,5.716673032849503,31.75929462694168,11.90973548510313,17.323251614695465,11.90973548510313,,CHEO,None,False
Ihor/gliner-biomed-base-v1.0,16.493201754385964,38.493201754385964,0,1.5067982456140352,8.371101364522419,3.766995614035088,5.195856019358743,3.766995614035088,,LHSC,None,False
Ihor/gliner-biomed-base-v1.0,17.487831523315393,39.48783152331539,0,0.5121684766846059,2.845380426025588,1.2804211917115147,1.766098195464158,1.2804211917115147,,Hamilton,None,False
Ihor/gliner-biomed-base-v1.0,16.655476614097303,41.6554766140973,0,0.3445233859026963,2.026608152368802,0.8202937759588007,1.1678758844159196,0.8202937759588007,,Hamilton,None,True
GLiNER,11.993499373433583,77.99349937343358,0,2.0065006265664165,14.332147332617259,2.508125783208021,4.269150269290248,2.508125783208021,,SickKids,None,False
GLiNER,2.938775510204082,49.93877551020408,0,0.061224489795918366,2.0408163265306123,0.12244897959183673,0.23103581055063532,0.12244897959183673,,Kingston,None,True
GLiNER,12.399267399267398,43.3992673992674,0,2.6007326007326013,17.33821733821734,5.6537665233317425,8.526992133549513,5.6537665233317425,,NYGH,None,False
Ihor/gliner-biomed-base-v1.0,15.197047397047397,67.1970473970474,0,0.8029526029526031,5.018453768453769,1.180812651400887,1.9117919117919124,1.180812651400887,,MtSinai,None,False
GLiNER,11.23229020979021,37.23229020979021,0,4.76770979020979,29.798186188811187,11.351689976689975,16.440378586930308,11.351689976689975,,CHEO,None,False
GLiNER,12.383333333333333,40.38333333333333,0,1.6166666666666667,11.547619047619047,3.8492063492063493,5.773809523809524,3.8492063492063493,,MtSinai,None,True
GLiNER,9.733333333333334,44.733333333333334,0,1.2666666666666666,11.515151515151514,2.753623188405797,4.444444444444444,2.753623188405797,,LHSC,None,True
Ihor/gliner-biomed-base-v1.0,16.63898021781086,38.63898021781086,0,1.3610197821891372,7.561221012161873,3.4025494554728435,4.693171662721163,3.4025494554728435,,CHEO,None,False
GLiNER,9.52450980392157,51.52450980392157,0,0.4754901960784313,4.754901960784313,0.9144042232277525,1.5338393421884882,0.9144042232277525,,Hamilton,None,True
GLiNER,11.706874553154044,60.706874553154044,0,5.2931254468459565,31.136032040270333,8.019887040675691,12.754519149026402,8.019887040675691,,CHEO,None,False
GLiNER,11.791847041847042,87.79184704184703,0,2.208152958152958,15.772521129663986,2.4535032868366202,4.246447996447996,2.4535032868366202,,NYGH,None,True
GLiNER,11.959145021645021,42.95914502164502,0,3.040854978354978,20.272366522366518,6.610554300771692,9.970016322475336,6.610554300771692,,CHEO,None,False
GLiNER,9.667886178861789,39.667886178861785,0,0.3321138211382115,3.3211382113821144,0.8302845528455286,1.328455284552846,0.8302845528455286,,Kingston,None,True
Ihor/gliner-biomed-base-v1.0,18.95122807017544,44.95122807017544,0,1.0487719298245615,5.2438596491228076,2.2799389778794814,3.1780967570441256,2.2799389778794814,,CHEO,None,True
Ihor/gliner-biomed-base-v1.0,16.895858489798712,72.89585848979871,0,1.1041415102012886,6.1341195011182705,1.4920831218936332,2.4003076308723665,1.4920831218936332,,MtSinai,None,False
GLiNER,4.484848484848484,45.484848484848484,0,2.5151515151515156,35.930735930735935,5.239898989898991,9.146005509641876,5.239898989898991,,LHSC,None,True
GLiNER,1.8888888888888888,51.888888888888886,0,0.1111111111111111,5.555555555555555,0.21367521367521367,0.411522633744856,0.21367521367521367,,NYGH,None,True
GLiNER,12.863888888888889,56.86388888888889,0,1.136111111111111,8.115079365079366,1.9588122605363985,3.1558641975308643,1.9588122605363985,,LHSC,None,False
GLiNER,13.739855072463769,51.73985507246377,0,2.2601449275362318,14.12590579710145,4.18545356951154,6.457556935817805,4.18545356951154,,SickKids,None,False
Ihor/gliner-biomed-base-v1.0,17.27233562059451,56.27233562059451,0,0.7276643794054902,4.042579885586057,1.276604174395597,1.9404383450813074,1.276604174395597,,NYGH,None,True
Ihor/gliner-biomed-base-v1.0,19.73030303030303,39.73030303030303,0,0.26969696969696966,1.3484848484848484,0.6742424242424242,0.898989898989899,0.6742424242424242,,MtSinai,None,True
GLiNER,9.25,59.25,0,0.75,7.5,1.25,2.142857142857143,1.25,,NYGH,None,True
Ihor/gliner-biomed-base-v1.0,4.979814866412805,70.97981486641281,0,0.020185133587195446,0.4037026717439089,0.02842976561576823,0.053118772597882745,0.02842976561576823,,SickKids,None,True
GLiNER,14.492691622103386,59.492691622103386,0,0.5073083778966133,3.3820558526440885,0.8455139631610221,1.3528223410576354,0.8455139631610221,,MtSinai,None,False
Ihor/gliner-biomed-base-v1.0,15.747921331542022,50.747921331542024,0,1.2520786684579783,7.365168637988108,2.40784359318842,3.629213531762256,2.40784359318842,,CHEO,None,False
Ihor/gliner-biomed-base-v1.0,15.591424412427218,50.591424412427216,0,1.4085755875727826,8.285738750428132,2.7087992068707356,4.082827790066037,2.7087992068707356,,CHEO,None,False
GLiNER,7.649769585253456,59.64976958525346,0,0.35023041474654376,4.377880184331797,0.5837173579109063,1.0300894551368935,0.5837173579109063,,SickKids,None,True
GLiNER,11.798076923076923,56.79807692307692,0,1.2019230769230769,9.245562130177515,2.0722811671087533,3.3856988082340194,2.0722811671087533,,LHSC,None,False
GLiNER,1.6666666666666667,61.666666666666664,0,0.3333333333333333,16.666666666666664,0.5376344086021505,1.0416666666666665,0.5376344086021505,,NYGH,None,True
GLiNER,10.67282913165266,65.67282913165266,0,1.327170868347339,11.059757236227826,1.9808520423094615,3.3599262489806057,1.9808520423094615,,MtSinai,None,True
Ihor/gliner-biomed-base-v1.0,15.776875275959739,44.77687527595974,0,1.2231247240402616,7.194851317883892,2.658966791391873,3.882935631873846,2.658966791391873,,MtSinai,None,False
Ihor/gliner-biomed-base-v1.0,5.992438563327032,73.99243856332703,0,1.007561436672968,14.393734809613829,1.3434152488972906,2.457466918714556,1.3434152488972906,,LHSC,None,True
Ihor/gliner-biomed-base-v1.0,20.33987350071518,65.33987350071519,0,0.6601264992848211,3.14345952040391,1.0001916655830623,1.5175321822639565,1.0001916655830623,,Hamilton,None,False
Ihor/gliner-biomed-base-v1.0,19.47583287042728,63.47583287042728,0,0.5241671295727203,2.6208356478636015,0.8190111399573754,1.2480169751731436,0.8190111399573754,,SickKids,None,False
Ihor/gliner-biomed-base-v1.0,16.996905786704925,67.99690578670493,0,1.0030942132950744,5.57274562941708,1.4537597294131515,2.305963708724309,1.4537597294131515,,LHSC,None,True
GLiNER,7.529166666666667,63.52916666666667,0,0.4708333333333333,5.885416666666667,0.7356770833333334,1.3078703703703705,0.7356770833333334,,Hamilton,None,True
GLiNER,15.167863247863249,38.167863247863245,0,1.832136752136752,10.77727501256913,4.58034188034188,6.428550007497376,4.58034188034188,,Hamilton,None,False
GLiNER,5.12280701754386,61.12280701754386,0,0.8771929824561402,14.619883040935669,1.4148273910582907,2.5799793601651184,1.4148273910582907,,LHSC,None,True
Ihor/gliner-biomed-base-v1.0,15.099589751333935,58.09958975133394,0,1.900410248666064,11.17888381568273,3.16735041444344,4.9361305160157505,3.16735041444344,,NYGH,None,False
GLiNER,14.616666666666667,56.61666666666667,0,1.3833333333333333,8.645833333333334,2.3850574712643677,3.7387387387387387,2.3850574712643677,,LHSC,None,True
Ihor/gliner-biomed-base-v1.0,14.99616515408638,67.99616515408638,0,2.003834845913619,11.787263799491877,2.862621208448027,4.606516887157745,2.862621208448027,,LHSC,None,False
GLiNER,14.691549829480863,63.69154982948086,0,2.3084501705191363,13.579118650112566,3.4976517735138426,5.562530531371412,3.4976517735138426,,Hamilton,None,False
Ihor/gliner-biomed-base-v1.0,18.409420867835944,41.40942086783595,0,0.5905791321640547,3.108311221916077,1.4061407908667969,1.936325023488704,1.4061407908667969,,Hamilton,None,False
Ihor/gliner-biomed-base-v1.0,14.560583186941882,58.560583186941884,0,1.4394168130581175,8.996355081613235,2.399028021763529,3.787938981731888,2.399028021763529,,CHEO,None,False
GLiNER,8,50.0,0,0,0.0,0.0,0.0,0.0,,SickKids,None,True
Ihor/gliner-biomed-base-v1.0,16.134623837609947,62.134623837609944,0,0.8653761623900532,5.090448014059136,1.3736129561746877,2.163440405975133,1.3736129561746877,,Hamilton,None,False
Ihor/gliner-biomed-base-v1.0,15.959987195489092,95.95998719548909,0,2.040012804510909,11.33340446950505,2.0816457188886828,3.5172634560532914,2.0816457188886828,,NYGH,None,False
GLiNER,12.35,65.35,0,1.6500000000000001,11.785714285714286,2.4626865671641793,4.074074074074074,2.4626865671641793,,CHEO,None,True
Ihor/gliner-biomed-base-v1.0,18.24512383900929,55.24512383900929,0,0.7548761609907121,3.9730324262669057,1.3479931446262716,2.0130030959752325,1.3479931446262716,,Kingston,None,True
GLiNER,14.95017253278123,64.95017253278122,0,1.0498274672187715,6.561421670117322,1.5906476776041993,2.560554798094565,1.5906476776041993,,MtSinai,None,False
Ihor/gliner-biomed-base-v1.0,15.982506297423777,61.982506297423775,0,2.0174937025762234,11.208298347645686,3.152333910275349,4.920716347746886,3.152333910275349,,NYGH,None,False
GLiNER,0,40.0,0,0,0.0,0.0,0.0,0.0,,LHSC,None,True
GLiNER,15.382080200501253,37.38208020050125,0,0.6179197994987469,3.861998746867168,1.6261047355230178,2.288591849995359,1.6261047355230178,,SickKids,None,False
GLiNER,14.87236842105263,62.872368421052634,0,1.1276315789473683,7.047697368421052,1.761924342105263,2.8190789473684212,1.761924342105263,,SickKids,None,False
GLiNER,12.246572890025579,47.246572890025575,0,4.753427109974422,27.96133594102601,9.141205980720041,13.77804959412876,9.141205980720041,,CHEO,None,False
GLiNER,15.531060606060606,61.531060606060606,0,0.46893939393939393,2.930871212121212,0.7563538611925709,1.2024087024087025,0.7563538611925709,,SickKids,None,False
GLiNER,14.389787581699347,59.389787581699345,0,0.6102124183006535,4.068082788671024,1.017020697167756,1.6272331154684094,1.017020697167756,,MtSinai,None,False
GLiNER,2.691128148959474,76.69112814895948,0,0.3088718510405257,10.295728368017524,0.40113227407860486,0.7721796276013143,0.40113227407860486,,Kingston,None,True
Ihor/gliner-biomed-base-v1.0,17.676790583630208,67.67679058363021,0,0.3232094163697937,1.7956078687210761,0.47530796524969665,0.7516498055111481,0.47530796524969665,,LHSC,None,True
Ihor/gliner-biomed-base-v1.0,16.26229671658315,56.26229671658315,0,1.737703283416847,9.653907130093595,2.99604014382215,4.572903377412755,2.99604014382215,,NYGH,None,False
GLiNER,6.989130434782608,59.98913043478261,0,0.010869565217391304,0.15527950310559005,0.018115942028985508,0.03244646333549643,0.018115942028985508,,SickKids,None,True
Ihor/gliner-biomed-base-v1.0,17.71718767706112,55.71718767706112,0,0.2828123229388798,1.5711795718826655,0.5050220052479997,0.76435762956454,0.5050220052479997,,Kingston,None,True
Ihor/gliner-biomed-base-v1.0,17.801272411798728,45.80127241179873,0,0.1987275882012724,1.1040421566737355,0.4320164960897226,0.6210237131289762,0.4320164960897226,,Kingston,None,True
GLiNER,7.333333333333333,45.333333333333336,0,0.6666666666666666,8.333333333333332,1.4492753623188404,2.4691358024691357,1.4492753623188404,,CHEO,None,True
